title,creator,description,date,date_approximate,subject,source,publisher,identifier,format,type,rights,rightsstatement,language,digital_specifications,date_digital,location,latitude,longitude,cdm_url,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
Marking Policy Statement General Basis of Management,"Krueger, Carl",Provides guidelines for marking timber meant for harvesting.,1926-02-01,,forestry; instructions (document genre); procedures;,Carl Krueger Papers (MG84),,Marking_Policy,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/68,68,forestryresearch68,pdf,forestryresearch68.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch68.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch68_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch68_th.jpg,
A Forest Policy for Idaho: Why Needed? Volume 2 Number 1,The School of Forestry,This issue focuses on the economic value of Idaho forests both now and in the future with aims to convince readers of the need for forest policy to prevent timber losses.,1925-01-01,,forestry; pamphlets; bulletins; forest management; legislation (legal concepts); fires (events); fire prevention; logging; water rights;,The College of Forestry (v02 n01) (UG29),University of Idaho,Forestry Bulletin_v02_n01,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/69,69,forestryresearch69,pdf,forestryresearch69.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch69.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch69_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch69_th.jpg,
Growth and Yield Studies of Western White Pine in Relation to Blister Rust Control,"Weidman, R.H.","A summary of Blister Rust research being performed outside of Boville, Idaho. This piece also includes accounts of local inquiry into the project, the writer mostly poking fun at the questions asked by locals.",1928,yes,forestry; fieldwork (research); parasites; forest management; white pine (plants); condition reports;,The College of Forestry (UG29),Northern Rocky Mountain Forest Experiment Station,Blister_rust_growth_yield,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/70,70,forestryresearch70,pdf,forestryresearch70.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch70.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch70_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch70_th.jpg,
Morning Coffee,,"Moscow Mountain Heliport:LtoR:Jenni, Don; Cox, Royce; Almas, D.",1974-06-25,,group portraits; automobiles; rangers (forest);,ID Dept of Lands,,ddt_spray_photos21,image/jpeg,Image;StillImage,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/71,71,forestryresearch71,image,forestryresearch71.jpg,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch71.jpg,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch71_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch71_th.jpg,
Mullan Road Across the Bitterroots,USDA Forest Service,A report covering the actual Mullan Route and its disputed alternate routes.,1927,yes,roads; historical maps; passes (landforms); road maps;,Carl Krueger Papers (MG84),USDA Forest Service,Mullan_Route,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/72,72,forestryresearch72,pdf,forestryresearch72.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch72.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch72_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch72_th.jpg,
Forest Protection in Idaho Volume 1 Number 4,The School of Forestry,Forest fires know no property lines.  Probably of this alone was born the idea of cooperative forest protection which many authorities consider one of the greatest and most far reaching steps ever taken in forestry and related lines of endeavor.,1924-04-01,,forestry; pamphlets; bulletins; forest management; industries (organizations);,The College of Forestry (v01 n04) (UG29),University of Idaho,Forestry Bulletin_v01_n04,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/73,73,forestryresearch73,pdf,forestryresearch73.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch73.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch73_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch73_th.jpg,
The Forestry Situation in the United States Volume 1 Number 5,The School of Forestry,"An overview of the  general forestry situation of the US at the time, highlighting data that suggests overharvesting is occurring.",1924-05-01,,forestry; pamphlets; bulletins; forest management; logging;,The College of Forestry (v01 n05) (UG29),University of Idaho,Forestry Bulletin_v01_n05,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/74,74,forestryresearch74,pdf,forestryresearch74.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch74.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch74_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch74_th.jpg,
The Forestry Bulletin Volume 1 Number 1,The School of Forestry,The introductory issue of The Forestry Bulletin issued by the School of Forestry describing the need for better dissemination of forestry knowledge and its intention to aid in solving this problem.,1924,yes,forestry; pamphlets; bulletins;,The College of Forestry (UG29),University of Idaho,Forestry Bulletin_v01_n01,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/75,75,forestryresearch75,pdf,forestryresearch75.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch75.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch75_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch75_th.jpg,
Blister Rust Situation in the Inland Empire,"Hubert, Ernest E.",A description of contaminated areas of White Pine affected by Blister Rust in northern Idaho and experimental locol control. Also a brief list of other affected areas in the West.,1931-08-29,yes,forestry; parasites; forest management; white pine (plants); condition reports;,The College of Forestry (UG29),University of Idaho,Blister_rust_inland_empire,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/76,76,forestryresearch76,pdf,forestryresearch76.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch76.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch76_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch76_th.jpg,
Development of Blister Rust Control in the Inland Empire,"Wyckoff, Stephen N.","A description of the history of Blister Rust in the Northwest, prevention methods used, and potential measures that can be taken; as well as areas that needed more study.",1929-09-12,,forestry; parasites; forest management; white pine (plants); condition reports;,The College of Forestry (UG29),USDA Bureau of Plant Industry,Blister_rust_control,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/77,77,forestryresearch77,pdf,forestryresearch77.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch77.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch77_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch77_th.jpg,
The Forest Resources of the World Volume 1 Number 6,The School of Forestry,In reaction to the previous article's suggestion of future timber shortages this issue looks to other countries as alternative sources of timber for exploitation.,1924-06-01,,forestry; pamphlets; bulletins; forest management;,The College of Forestry (v01 n06) (UG29),University of Idaho,Forestry Bulletin_v01_n06,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/78,78,forestryresearch78,pdf,forestryresearch78.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch78.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch78_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch78_th.jpg,
The Clarke-McNary Forestry Act Volume 1 Number 9,The School of Forestry,The Clarke-McNary Forestry Act looks toward the establishment of an enlarged forest policy for the U.S.  The act focuses on the need for private forestry in the U.S. suggesting financial assistance in fire protection recognizing that the growing of timber by private owners entails risks which the public should share.,1924-12-01,,forestry; pamphlets; bulletins; forest management; legislation (legal concepts);,The College of Forestry (v01 n09) (UG29),University of Idaho,Forestry Bulletin_v01_n09,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/79,79,forestryresearch79,pdf,forestryresearch79.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch79.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch79_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch79_th.jpg,
