title,authors,date,archival date,editors,subject,publisher,identifier,format original,format,filename,Source,type,findingaid,digital collection,language,rights,rightsstatement,full text,objectid,display_template,object_location,image_small,image_thumb
"Turning Wheel, Winter 2002","O'Hara, Pat Enkyo; Reed, Caitriona; Kornfield, Jack; Thurman, Robert; Fischer, Zoketsu Norman; Loy, David R.; Macy, Joanna; Ikeda-Nash, Mushim; Stein, Terry; Zubizarreta, Rosa; Schireson, Grace; Thalson, Denis; Coverston, Harry Scott; Barnard, Anna; See, Prudence; Hafiz",2002,2002,"Moon, Susan; Duerr, Maia; Hickey, Shannon; Herskovits, Annette; Ikeda-Nash, Mushim; Payne, Karen; Stein, Terry; Stout, Meredith; Winston, Diana; Woods, Lewis; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; suffering; peace,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2002,newsletter,application/pdf,turningwheel-winter2002.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf075,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2002.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2002_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2002_th.jpg
"Turning Wheel, Spring 2002","Moon, Susan; Heilig, Steve; Duerr, Maia; Clay, Sally; Vergara, Jose Antonio; Ames, Diane; Hagar, Jennifer; Winston, Diana; Zen, Rinzai; Chavis, Melody Ermachild; Tsomo, Karma Lekshe; McKenzie, Donna M.; Chiapella, Julia; Schireson, Grace; Hirshkowitz, Barbara; Nye, Naomi Shihab; Watson, Larry",2002,2002,"Moon, Susan; Duerr, Maia; Hickey, Shannon; Herskovits, Annette; Ikeda-Nash, Mushim; Kutchins, Albert; Payne, Karen; Stein, Terry; Stout, Meredith; Winston, Diana; Markowitz, Rachel",Buddhism; newsletters; professional ethics; health care,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2002,newsletter,application/pdf,turningwheel-spring2002.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf076,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2002.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2002_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2002_th.jpg
"Turning Wheel, Summer 2002","Cryan, Phillip; Schneider, David; Stout, Meredith; Brown, Zelma; Hamilton, Vijali; Tannenbaum, Judith; Sheehan, Donna; Sakaki, Nanao; Carolan, Trevor; Winston, Diana; Snyder, Emily Jackson; Hickey, Shannon; Morris, Paul W.; Lion, Diana; Hirshkowitz, Barbara; Fischer, Norman; Saijo, Albert",2002,2002,"Moon, Susan; Dresser, Marianne; Hickey, Shannon; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Kutchins, Albert; Payne, Karen; Phoenix, Melanie; Stein, Terry; Stout, Meredith; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; art genres,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2002,newsletter,application/pdf,turningwheel-summer2002.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf077,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2002.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2002_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2002_th.jpg
"Turning Wheel, Fall 2002","Bollow, Veronica; Feeley, Phelps; Kelly, Steven; Liu, Kenji; Watson, Aran; Dunlap, Louise; Reider, Rebecca; Cryan, Phillip; Baen, Jesse; Hartsough, David; Macy, Joanna; Herskovits, Annette; Cryan, Phillip; Money, Roy; Hickey, Virginia; Track, Max; Dellinger, Drew; Huf, Ava Ming; Parmet, Barbara; Sankary, Tiffany",2002,2002,"Moon, Susan; Dresser, Marianne; Watson, Aran; Hickey, Shannon; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Martinez, Christopher; Phoenix, Melanie; Stein, Terry; Stout, Meredith; Markowitz, Rachel",Buddhism; newsletters; youth (people),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2002,newsletter,application/pdf,turningwheel-fall2002.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf078,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2002.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2002_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2002_th.jpg
"Turning Wheel, Winter 2002-2003","Roshi, Robert Aitken; Leighton, Taigen Dan; Haller, Paul; Linet, Valerie; Dunlap, Louise; Bhikkhu, Santikaro; Moon, Susan; Winston, Diana; Schireson, Grace; Hickey, Virginia; Money, Roy; Sankary, Tiffany; Satyavayu",2002,2002,"Moon, Susan; Dresser, Marianne; Roesing, Martha; Boucher, Sandy; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Martinez, Christopher; Payne, Karen; Stout, Meredith; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; peace; monks (people),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2003-2004,newsletter,application/pdf,turningwheel-winter2003.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf079,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2003-2004.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2003-2004_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2003-2004_th.jpg
"Turning Wheel, Spring 2003","Moon, Susan; Lion, Diana; Sexauer, Ted; Berrian, David; Reoch, Richard; Reed, Caitriona; Orr, Mary; Baldoquin, Hilda Ryumon Gutierrez; Kates, Nancy D.; Amidon, Elias; Hickey, Shannon; Dresser, Marianne; Stronach, Judith; Singh, Durlabh; Sankary, Tiffany; Mari",2003,2003,"Moon, Susan; Dresser, Marianne; Boucher, Sandy; Caignon, Denise; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Lion, Diana; Martinez, Christopher; Payne, Karen; Stein, Terry; Stout, Meredith; Stout, Meredith; Markowitz, Rachel",Buddhism; newsletters; peace,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2003,newsletter,application/pdf,turningwheel-spring2003.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf080,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2003.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2003_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2003_th.jpg
"Turning Wheel, Summer 2003","Walker, Alice; Pierce, Lori; Walker, Rebecca; Steele, Ralph M.; Willis, Jan; Clinton, Michelle T.; Johnson, Charles; Calhoun, Ramon; Boucher, Sandy; Gross, Jacqueline A.; Dresser, Marianne; Chartrand, April; Manuel, Earthlyn Marselean; Johnson, Woody; Godfrey, Shahara; Spain, Sahara Sunday; Sunday, Elisabeth; Nwogu, Geoffrey I.",2003,2003,"Woods, Lewis; Moon, Susan; Dresser, Marianne; Boucher, Sandy; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Kutchins, Albert; Martinez, Christopher; Morris, Paul; Payne, Karen; Solomon, Peter; Stein, Terry; Stewart, Jon; Stout, Meredith; Theberge, Rene; Williams, Angel Kyodo; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; African American; dharma,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2003,newsletter,application/pdf,turningwheel-summer2003.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf081,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2003.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2003_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2003_th.jpg
"Turning Wheel, Fall 2003","Sivaraksa, Sulak; Masters, Jarvis Jay; Smith, K. M.; Kronenberger, Sue; Richmond, Lew; Malone, Kobutsu; Lion, Diana; Ikeda-Nash, Mushim; Hirshkowitz, Barbara; Tannenbaum, Judith; Boucher, Sandy; Friedman, Lenore; Senauke, Alan; Reaume, Greg; Money, Roy; Lion, Diana; Fischer, Norman; McAfee, Betty; Moon, Susan; Gotwals, Lisa; TeSelle, David; Sankary, Tiffany",2003,2003,"Moon, Susan; Singleton, Giovanni; Boucher, Sandy; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Martinez, Christopher; Morris, Paul; Payne, Karen; Stein, Terry; Stout, Meredith; Theberge, Rene; Woods, Lewis; Markowitz, Rachel",Buddhism; newsletters; freedom; prisons (institutions),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2003,newsletter,application/pdf,turningwheel-fall2003.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf082,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2003.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2003_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2003_th.jpg
"Turning Wheel, Winter 2003-2004","Rinpoche, Khyimsar; Matsumoto, David; Winston, Diana; Hess, Linda; Barrett, J. D.; Roshi, Tofu; Cleland, Trena; Laeng-Gilliatt, Sarah; Fishkin, Sara; Schweisguth, Melissa; Howe, Margaret; Ryerson, Sasha; Hirshkowitz, Barbara; singleton, giovanni; Senauke, Alan; TeSelle, Davis; Khoury, Charis; Stout, Meredith; Rude, Thomas; Fishman, Schuyler; Senauke, Laurie",2003,2003,"Moon, Susan; singleton, giovanni; Boucher, Sandy; Duerr, Maia; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Stein, Terry; Stout, Meredith; Theberge, Rene; Woods, Lewis; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; food,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2003,newsletter,application/pdf,turningwheel-winter2003-2004.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf083,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2003.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2003_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2003_th.jpg
"Turning Wheel, Spring 2004","Chadron, Perna; Linet, Valerie; Barber, John; Erhart, Margaret; Weintraub, Sarah; Rothberg, Donald; Lion, Diana; Money, Roy; Senauke, Alan; Nasiri, Lucien; Snowdon, Shane; Saleh, Dennis; Favour, Mollie",2004,2004,"Moon, Susan; singleton, giovanni; Snowdon, Shane; Boucher, Sandy; Brown, Jim; Duerr, Maia; Ellis, John; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Stein, Terry; Stein, Terry; Stout, Meredith; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; wars; peace; poetry,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2004,newsletter,application/pdf,turningwheel-spring2004.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf084,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2004.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2004_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2004_th.jpg
"Turning Wheel, Summer 2004","Aitken, Robert; Boesing, Martha; Roshi, Tofu; Davison, Leigh; Berezin, Nancy; Herskovits, Annette; Lethcoe, Nancy; Schireson, Grace; Sonntag, Viki; Snowdon, Shane; Lehman, Michael; Carter, Elisabeth; Ayvazian, Andrea; Stout, Meredith; Chappell, Jeannine; Sankary, Tiffany; Moses",2004,2004,"Moon, Susan; Snowdon, Shane; Boucher, Sandy; Brown, Jim; Chavis, Melody Ermachild; Duerr, Maia; Ellis, John W; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Stein, Terry; Stewart, Jon; Stout, Meredith; Theberge, Rene; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; technology-related concepts,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2004,newsletter,application/pdf,turningwheel-summer2004.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf085,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2004.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2004_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2004_th.jpg
"Turning Wheel, Fall 2004","Leighton, Taigen Dan; Kucinich, Dennis; Duerr, Maia; Segall, Seth; Atlee, Tom; Lyons, Robert; Herskovits, Annette; Bays, Jan Chozen; Darnell, Scott; Lion, Diana; Turnbull, Rebecca; Green, Tova; Lion, Diana; Snowdon, Shane; Reed, Caitriona",2004,2004,"Moon, Susan; DeDonato, Colette; Boucher, Sandy; Brown, Jim; Duerr, Maia; Ellis, John W.; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Stein, Terry; Stewart, Jon; Stewart, Jon; Stout, Meredith; Therberge, Rene; Intern, Summer; Turnbull, Rebecca; Markowitz, Rachel",Buddhism; newsletters; democracies; dharma,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2004,newsletter,application/pdf,turningwheel-fall2004.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf086,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2004.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2004_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2004_th.jpg
"Turning Wheel, Winter 2004","Fleet, Alissa; Bowers, Ed; Mattenson, Lauri; Herskovits, Annette; Moon, Susan; Jones, Polly; Bernier, Sam; Grill, Jenny; Caignon, Denise; Green, Tova; McMahon, Patrick; Money, Roy; Snowdon, Shane; Rutschman-Byler, Mark; See, Pru; Gans, Lydia; Ferris, Herb; Mateo, Hamlet; Butler, Susan; McAfee, Betty",2004,2004,"Moon, Susan; DeDonato, Colette; Snowdon, Shane; Caignon, Denise; Boucher, Sandy; Brown, Jim; Ellis, John W.; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Stein, Terry; Stewart, Jon; Stout, Meredith; Theberge, Rene; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; housing (concept); refugees,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2004,newsletter,application/pdf,turningwheel-winter2004.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf087,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2004.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2004_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2004_th.jpg
"Turning Wheel, Spring 2005","Tennant-Moore, Hannah; Taylor, Clay; Weissman, Naomi; Johnson, Deborah; Stewart, Jon; Siva, Jeyanthy; Busch, Colleen Morton; Senauke, Hozan Alan; Meredith, Scott; Snowdon, Shane; Romtvedt, David; Sutherland, Roberta Pyx; Mateo, Hamlet",2005,2005,"Moon, Susan; DeDonato, Colette; Snowdon, Shane; Caignon, Denise; Fournier, Chenee; Boucher, Sandy; Brown, Jim; Ellis, John W.; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Payne, Karen; Payne, Karen; Stein, Terry; Stewart, Jon; Stout, Meredith; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; nonviolence; pain (sensation),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2005,newsletter,application/pdf,turningwheel-spring2005.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf088,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2005.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2005_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2005_th.jpg
"Turning Wheel, Summer 2005","Tyler, William; Stewart, Austin; Fleet, Alissa; Reed, Caitriona; Jensen, Lin; Moyer, Marsha; Moon, Susan; Schiel, Skip; Masters, Jarvis Jay; Lo, Katherine; Ellis, John W.; Manuel, Earthlyn Marselean; Freeman, Timothy; Snowdon, Shane; DeDonato, Colette; Wangchuk, Karma Tenzing; Moyer, Winifred Jeanne; Glaser, Michael; Mateo, Hamlet; Fortes, John Yoyogi; Fournier, Chenee",2005,2005,"Moon, Susan; DeDonato, Colette; Snowdon, Shane; Fournier, Chenee; Boucher, Sandy; Brown, Jim; deRivera, Jenesha; Ellis, John W.; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Stein, Terry; Theberge, Rene; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; borderlands; borders (boundaries),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2005,newsletter,application/pdf,turningwheel-summer2005.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf089,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2005.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2005_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2005_th.jpg
"Turning Wheel, Fall 2005","Cutts, Jiko Linda; Ellis, John W.; Fender, Ahna; Rothberg, Donald; Schedler, Sara; Chodron, Thubten; DeDonato, Colette; Gilman, Rhoda R.; Hill, Page; Trout, Polly; Marley, Elsa; Gott, George; vega-frey, jesse maceo; Sutherland, Roberta Pyx; Mateo, Hamlet; Marley, Elsa; Kakinuma, Ninsho",2005,2005,"Moon, Susan; DeDonato, Colette; Fournier, Chemie; Boucher, Sandy; Brown, Jim; de Rivera, Jenesha; Ellis, John W; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Stein, Terry; Theberge, Rene; Theberge, Rene; Markowitz, Rachel",Buddhism; newsletters; communities (social groups),"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2005,newsletter,application/pdf,turningwheel-fall2005.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf090,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2005.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2005_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2005_th.jpg
"Turning Wheel, Winter 2005","Fine, Lyn; Herskovits, Annette; Butler, Sandy; Lark, Gary; Tyler, Billy; Chavis, Melody Ermachild; Cabasso, Jacqueline; Fulder, Stephen; Benzamin-Miki, Michele; Jensen, Lin; Green, Tova; MacMahon, Patrick; Al-Marayati, Laila; Brown, Jim; DeDonato, Colette; Hanlon, Gail; Gach, Gary; Majaj, Lisa Suhair; Lancet, Marc; Mateo, Hamlet; Eldridge, Jan; Van Male, Katrina",2005,2005,"Moon, Sue; DeDonato, Colette; Brown, Jim; Fournier, Chemie; Eldridge, Jan; Boucher, Sandy; de Rivera, Jenesha; Ellis, John W; Herskovits, Annette; Ikeda-Nash, Mushim; Morris, Paul; Stein, Terry; Theberge, Rene; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; nonviolence; nuclear bombs,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2005,newsletter,application/pdf,turningwheel-winter2005.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf091,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2005.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2005_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2005_th.jpg
